,country,region,city,iata_code,latitude,longitude,iata_sky_code
5300,ID,ID-PA,sinak,NKD,-3.822,137.8406,NKD_sky
5301,CN,CN-53,ninglang,NLH,27.5403,100.7593,NLH_sky
5302,WF,WF-U-A,futuna island,FUT,-14.3114004135,-178.065994263,FUT_sky
5303,WF,WF-U-A,wallis island,WLS,-13.2383003235,-176.199005127,WLS_sky
5304,US,US-NM,hobbs,HBB,32.7668,-103.209,HBB_sky
5305,MZ,MZ-P,nangade,NND,-11.073,39.68,NND_sky
5306,PG,PG-WPD,nomad river,NOM,-6.294,142.234166667,NOM_sky
5307,PG,PG-CPM,naoro vilage,NOO,-9.254455,147.621352,NOO_sky
5308,NP,NP-BA,mountain,MWP,28.0,85.33300018310547,MWP_sky
5309,PG,PG-SHM,nipa,NPG,-6.1454,143.4531,NPG_sky
5310,US,US-CA,crows landing,NRC,37.408000946045,-121.10900115967,NRC_sky
5311,AU,AU-NT,newry,NRY,-16.0442,129.2638,NRY_sky
5312,AS,AS-U-A,ofu village,OFU,-14.1844,-169.669998,OFU_sky
5313,WS,WS-VS,asau,AAU,-13.505132,-172.627888,AAU_sky
5314,WS,WS-AA,apia,APW,-13.829999923706055,-172.00799560546875,APW_sky
5315,WS,WS-TU,apia,FGI,-13.8487,-171.740005,FGI_sky
5316,AS,AS-U-A,fitiuta village,FTI,-14.2172,-169.425003,FTI_sky
5317,WS,WS-PA,maota,MXS,-13.742300033569336,-172.25799560546875,MXS_sky
5318,AS,AS-U-A,pago pago,PPG,-14.3310003281,-170.710006714,PPG_sky
5319,FJ,FJ-W,mbatiri,NTA,-18.0677,177.315,NTA_sky
5320,PF,PF-U-A,papeete,PPT,-17.553699,-149.606995,PPT_sky
5321,PF,PF-U-A,rimatara island,RMT,-22.63725,-152.8059,RMT_sky
5322,PF,PF-U-A,none,RUR,-22.434099197387695,-151.36099243164062,RUR_sky
5323,PF,PF-U-A,none,TUB,-23.365400314331055,-149.5240020751953,TUB_sky
5324,PF,PF-U-A,none,RVV,-23.885200500499998,-147.662002563,RVV_sky
5325,PF,PF-U-A,none,AAA,-17.35260009765625,-145.50999450683594,AAA_sky
5326,PF,PF-U-A,none,FGU,-15.819899559020996,-140.88699340820312,FGU_sky
5327,PF,PF-U-A,none,TIH,-15.119600296020508,-148.2310028076172,TIH_sky
5328,PF,PF-U-A,apataki,APK,-15.5736,-146.414993,APK_sky
5329,PF,PF-U-A,none,REA,-18.465900421142578,-136.44000244140625,REA_sky
5330,PF,PF-U-A,none,FAV,-16.054100036621094,-145.65699768066406,FAV_sky
5331,PF,PF-U-A,hikueru atoll,HHZ,-17.544700622558594,-142.61399841308594,HHZ_sky
5332,PF,PF-U-A,none,XMH,-14.436800003051758,-146.07000732421875,XMH_sky
5333,PF,PF-U-A,none,GMR,-23.07990074157715,-134.88999938964844,GMR_sky
5334,PF,PF-U-A,none,KKR,-15.663299560546875,-146.88499450683594,KKR_sky
5335,PF,PF-U-A,none,MKP,-16.583900451660156,-143.6580047607422,MKP_sky
5336,PF,PF-U-A,napuka island,NAU,-14.176799774169922,-141.26699829101562,NAU_sky
5337,PF,PF-U-A,tatakoto,TKV,-17.355300903320312,-138.44500732421875,TKV_sky
5338,PF,PF-U-A,none,PKP,-14.809499740600586,-138.81300354003906,PKP_sky
5339,PF,PF-U-A,pukarua,PUK,-18.29560089111328,-137.01699829101562,PUK_sky
5340,PF,PF-U-A,none,TKP,-14.709500312805176,-145.24600219726562,TKP_sky
5341,PF,PF-U-A,none,AXR,-15.248299598693848,-146.61700439453125,AXR_sky
5342,PF,PF-U-A,none,MVT,-14.8681001663208,-148.7169952392578,MVT_sky
5343,PF,PF-U-A,nukutavake,NUK,-19.28499984741211,-138.77200317382812,NUK_sky
5344,PF,PF-U-A,none,ZTA,-20.78969955444336,-138.57000732421875,ZTA_sky
5345,PF,PF-U-A,ahe atoll,AHE,-14.428099632263184,-146.2570037841797,AHE_sky
5346,PF,PF-U-A,kauehi,KHZ,-15.780799865722656,-145.12399291992188,KHZ_sky
5347,PF,PF-U-A,none,FAC,-16.68670082092285,-145.32899475097656,FAC_sky
5348,PF,PF-U-A,fakahina,FHZ,-15.992199897766113,-140.1649932861328,FHZ_sky
5349,PF,PF-U-A,none,RKA,-15.4853000641,-145.470001221,RKA_sky
5350,PF,PF-U-A,takume,TJN,-15.854700088500001,-142.268005371,TJN_sky
5351,PF,PF-U-A,naiu atoll,NIU,-16.1191,-146.3683,NIU_sky
5352,PF,PF-U-A,none,RRR,-16.045,-142.476944,RRR_sky
5353,PF,PF-U-A,none,TKX,-14.45580005645752,-145.02499389648438,TKX_sky
5354,PF,PF-U-A,katiu,KXU,-16.3393993378,-144.402999878,KXU_sky
5355,PF,PF-U-A,nukutepipi,NKP,-20.7,-143.047,NKP_sky
5356,PF,PF-U-A,none,NHV,-8.795599937438965,-140.22900390625,NHV_sky
5357,PF,PF-U-A,hiva oa island,AUQ,-9.76879024506,-139.011001587,AUQ_sky
5358,PF,PF-U-A,ua pou,UAP,-9.35167,-140.078003,UAP_sky
5359,PF,PF-U-A,ua huka,UAH,-8.93611,-139.552002,UAH_sky
5360,PF,PF-U-A,motu mute,BOB,-16.444400787353516,-151.75100708007812,BOB_sky
5361,PF,PF-U-A,tetiaroa,TTI,-17.0132999420166,-149.58700561523438,TTI_sky
5362,PF,PF-U-A,none,RGI,-14.954299926757812,-147.66099548339844,RGI_sky
5363,PF,PF-U-A,fare,HUH,-16.68720054626465,-151.02200317382812,HUH_sky
5364,PF,PF-U-A,none,MOZ,-17.49,-149.761993,MOZ_sky
5365,PF,PF-U-A,none,HOI,-18.074800491333008,-140.9459991455078,HOI_sky
5366,PF,PF-U-A,none,MAU,-16.42650032043457,-152.24400329589844,MAU_sky
5367,PF,PF-U-A,uturoa,RFP,-16.7229,-151.466003,RFP_sky
5368,PF,PF-U-A,tupai atoll,TPX,-16.2423,-151.8338,TPX_sky
5369,PF,PF-U-A,mururoa atoll,UOA,-21.8586,-138.8202,UOA_sky
5370,PF,PF-U-A,vahitahi,VHZ,-18.780000686645508,-138.85299682617188,VHZ_sky
5371,LK,LK-2,hatton,NUF,6.86,80.584,NUF_sky
5372,PG,PG-NIK,nuguria island,NUG,-3.4075,154.7383,NUG_sky
5373,US,US-NV,mercury,UCC,36.94580078125,-116.03800201416,UCC_sky
5374,VU,VU-TOB,ablow,MTV,-13.6660003662,167.712005615,MTV_sky
5375,VU,VU-TOB,sola,SLH,-13.8516998291,167.537002563,SLH_sky
5376,VU,VU-TOB,loh/linua,TOH,-13.3280000687,166.638000488,TOH_sky
5377,VU,VU-SEE,emae island,EAE,-17.0902996063,168.343002319,EAE_sky
5378,VU,VU-MAP,craig cove,CCV,-16.264999,167.923996,CCV_sky
5379,VU,VU-PAM,longana,LOD,-15.3066997528,167.966995239,LOD_sky
5380,VU,VU-PAM,pentecost island,SSR,-15.4708003998,168.151992798,SSR_sky
5381,VU,VU-MAP,paama island,PBJ,-16.438999176,168.257003784,PBJ_sky
5382,VU,VU-MAP,lamap,LPM,-16.4611228,167.829253,LPM_sky
5383,VU,VU-SEE,lamen bay,LNB,-16.584199905400002,168.158996582,LNB_sky
5384,VU,VU-PAM,maewo island,MWF,-15.0,168.082992554,MWF_sky
5385,VU,VU-PAM,lonorore,LNE,-15.865599632299999,168.17199707,LNE_sky
5386,VU,VU-MAP,norsup,NUS,-16.0797,167.401001,NUS_sky
5387,VU,VU-TOB,gaua island,ZGU,-14.218099594099998,167.587005615,ZGU_sky
5388,VU,VU-PAM,redcliffe,RCL,-15.472000122099999,167.835006714,RCL_sky
5389,VU,VU-SAM,luganville,SON,-15.505000114399998,167.220001221,SON_sky
5390,VU,VU-SEE,tongoa island,TGH,-16.8910999298,168.550994873,TGH_sky
5391,VU,VU-MAP,ambryn island,ULB,-16.3297,168.3011,ULB_sky
5392,VU,VU-SEE,epi island,VLS,-16.796100616500002,168.177001953,VLS_sky
5393,VU,VU-PAM,walaha,WLH,-15.411999702500001,167.690994263,WLH_sky
5394,VU,VU-MAP,malekula island,SWJ,-16.4864,167.4472,SWJ_sky
5395,VU,VU-SAM,olpoi,OLJ,-14.881699562099998,166.557998657,OLJ_sky
5396,VU,VU-TAE,anatom island,AUY,-20.2492008209,169.770996094,AUY_sky
5397,VU,VU-TAE,aniwa,AWD,-19.2346,169.6009,AWD_sky
5398,VU,VU-TAE,dillon's bay,DLY,-18.7693996429,169.00100708,DLY_sky
5399,VU,VU-TAE,futuna island,FTA,-19.516399383499998,170.231994629,FTA_sky
5400,VU,VU-TAE,ipota,IPA,-18.856389,169.283333,IPA_sky
5401,VU,VU-SEE,quion hill,UIQ,-17.540000915527344,168.44200134277344,UIQ_sky
5402,VU,VU-SEE,port vila,VLI,-17.699300765991,168.32000732422,VLI_sky
5403,VU,VU-TAE,none,TAH,-19.45509910583496,169.2239990234375,TAH_sky
5404,PG,PG-MBA,nowata,NWT,-9.984166666669998,149.729166667,NWT_sky
5405,NC,NC-U-A,tiga,TGJ,-21.096099853515625,167.8040008544922,TGJ_sky
5406,NC,NC-U-A,waala,BMY,-19.720600128173828,163.66099548339844,BMY_sky
5407,NC,NC-U-A,koné,KNQ,-21.05430030822754,164.83700561523438,KNQ_sky
5408,NC,NC-U-A,île des pins,ILP,-22.588899612426758,167.45599365234375,ILP_sky
5409,NC,NC-U-A,houailou,HLU,-21.256399154663086,165.61700439453125,HLU_sky
5410,NC,NC-U-A,koumac,KOC,-20.546300888061523,164.25599670410156,KOC_sky
5411,NC,NC-U-A,lifou,LIF,-20.774799346923828,167.24000549316406,LIF_sky
5412,NC,NC-U-A,nouméa,GEA,-22.25830078125,166.47300720214844,GEA_sky
5413,NC,NC-U-A,île ouen,IOU,-22.460295,166.782718,IOU_sky
5414,NC,NC-U-A,poum,PUV,-20.289199829101562,164.0989990234375,PUV_sky
5415,NC,NC-U-A,mueo,PDC,-21.3164005279541,164.99899291992188,PDC_sky
5416,NC,NC-U-A,maré,MEE,-21.481700897216797,168.03799438476562,MEE_sky
5417,NC,NC-U-A,touho,TOU,-20.790000915527344,165.25900268554688,TOU_sky
5418,NC,NC-U-A,ouvéa,UVE,-20.640600204467773,166.572998046875,UVE_sky
5419,NC,NC-U-A,nouméa,NOU,-22.01460075378418,166.21299743652344,NOU_sky
5420,NZ,NZ-AUK,auckland,AKL,-37.008098602299995,174.792007446,AKL_sky
5421,NZ,NZ-WKO,taupo,TUO,-38.73970031738281,176.08399963378906,TUO_sky
5422,NZ,NZ-AUK,manurewa,AMZ,-37.029701232910156,174.97300720214844,AMZ_sky
5423,NZ,NZ-CAN,none,ASG,-43.90330123901367,171.7969970703125,ASG_sky
5424,NZ,NZ-CAN,christchurch,CHC,-43.48939895629883,172.53199768066406,CHC_sky
5425,NZ,NZ-WGN,waitangi,CHT,-43.810001373291016,-176.45700073242188,CHT_sky
5426,NZ,NZ-WKO,none,CMV,-36.79169845581055,175.50900268554688,CMV_sky
5427,NZ,NZ-NTL,none,DGR,-35.939701080322266,173.8939971923828,DGR_sky
5428,NZ,NZ-OTA,dunedin,DUD,-45.9281005859375,170.197998046875,DUD_sky
5429,NZ,NZ-WTC,none,WHO,-43.36309814453125,170.13400268554688,WHO_sky
5430,NZ,NZ-AUK,claris,GBZ,-36.24140167236328,175.4720001220703,GBZ_sky
5431,NZ,NZ-WTC,none,GMN,-42.461700439453125,171.19000244140625,GMN_sky
5432,NZ,NZ-GIS,gisborne,GIS,-38.663299560546875,177.97799682617188,GIS_sky
5433,NZ,NZ-CAN,glentanner station,GTN,-43.906700134277344,170.1280059814453,GTN_sky
5434,NZ,NZ-WTC,none,HKK,-42.713600158691406,170.98500061035156,HKK_sky
5435,NZ,NZ-WKO,hamilton,HLZ,-37.8666992188,175.332000732,HLZ_sky
5436,NZ,NZ-AUK,none,WIK,-36.80889892578125,175.08599853515625,WIK_sky
5437,NZ,NZ-CAN,none,KBZ,-42.42499923706055,173.60499572753906,KBZ_sky
5438,NZ,NZ-NTL,kerikeri,KKE,-35.26279830932617,173.91200256347656,KKE_sky
5439,NZ,NZ-NTL,none,KKO,-35.45109939575195,173.81700134277344,KKO_sky
5440,NZ,NZ-NTL,kaitaia,KAT,-35.06999969482422,173.28500366210938,KAT_sky
5441,NZ,NZ-OTA,alexandra,ALR,-45.211700439453125,169.3730010986328,ALR_sky
5442,NZ,NZ-WKO,none,MTA,-37.73440170288086,175.74200439453125,MTA_sky
5443,NZ,NZ-AUK,auckland city,MHB,-36.846525628100004,174.787872434,MHB_sky
5444,NZ,NZ-CAN,none,MON,-43.76499938964844,170.13299560546875,MON_sky
5445,NZ,NZ-STL,none,MFN,-44.673301696777344,167.92300415039062,MFN_sky
5446,NZ,NZ-TAS,none,MZP,-41.12329864501953,172.98899841308594,MZP_sky
5447,NZ,NZ-STL,none,TEU,-45.53310012817383,167.64999389648438,TEU_sky
5448,NZ,NZ-WGN,masterton,MRO,-40.97330093383789,175.63400268554688,MRO_sky
5449,NZ,NZ-TKI,new plymouth,NPL,-39.00859832763672,174.1790008544922,NPL_sky
5450,NZ,NZ-HKB,napier,NPE,-39.465801,176.869995,NPE_sky
5451,NZ,NZ-NSN,nelson,NSN,-41.298301696777344,173.2209930419922,NSN_sky
5452,NZ,NZ-STL,invercargill,IVC,-46.41239929199219,168.31300354003906,IVC_sky
5453,NZ,NZ-MWT,none,OHA,-40.20600128173828,175.38800048828125,OHA_sky
5454,NZ,NZ-OTA,none,OAM,-44.970001220703125,171.08200073242188,OAM_sky
5455,NZ,NZ-MWT,none,PMR,-40.32059860229492,175.61700439453125,PMR_sky
5456,NZ,NZ-MBH,koromiko,PCN,-41.346099853516,173.95599365234,PCN_sky
5457,NZ,NZ-WGN,none,PPQ,-40.904701232910156,174.98899841308594,PPQ_sky
5458,NZ,NZ-OTA,queenstown,ZQN,-45.021099,168.738998,ZQN_sky
5459,NZ,NZ-WKO,none,RAG,-37.8046989440918,174.86000061035156,RAG_sky
5460,NZ,NZ-STL,oban,SZS,-46.8997,168.100998,SZS_sky
5461,NZ,NZ-BOP,rotorua,ROT,-38.10919952392578,176.31700134277344,ROT_sky
5462,NZ,NZ-BOP,tauranga,TRG,-37.67190170288086,176.1959991455078,TRG_sky
5463,NZ,NZ-WKO,none,TMZ,-37.156700134277344,175.5500030517578,TMZ_sky
5464,NZ,NZ-TAS,none,KTF,-40.81330108642578,172.77499389648438,KTF_sky
5465,NZ,NZ-WKO,tokoroa,TKZ,-38.236698150634766,175.89199829101562,TKZ_sky
5466,NZ,NZ-WKO,taharoa,THH,-38.18109893798828,174.70799255371094,THH_sky
5467,NZ,NZ-CAN,none,TIU,-44.302799224853516,171.22500610351562,TIU_sky
5468,NZ,NZ-CAN,twitzel,TWZ,-44.2350006104,170.117996216,TWZ_sky
5469,NZ,NZ-MBH,blenheim,BHE,-41.5182991027832,173.8699951171875,BHE_sky
5470,NZ,NZ-OTA,none,WKA,-44.722198486328,169.24600219727,WKA_sky
5471,NZ,NZ-BOP,none,WHK,-37.92060089111328,176.91400146484375,WHK_sky
5472,NZ,NZ-WGN,wellington,WLG,-41.3272018433,174.804992676,WLG_sky
5473,NZ,NZ-HKB,wairoa,WIR,-39.006900787353516,177.40699768066406,WIR_sky
5474,NZ,NZ-NTL,none,WRE,-35.7682991027832,174.36500549316406,WRE_sky
5475,NZ,NZ-WTC,none,WSZ,-41.73809814453125,171.58099365234375,WSZ_sky
5476,NZ,NZ-WKO,none,WTZ,-36.83169937133789,175.6790008544922,WTZ_sky
5477,NZ,NZ-MWT,wanganui,WAG,-39.96220016479492,175.02499389648438,WAG_sky
5478,US,US-CA,eureka,NLN,40.719299316406,-123.92800140381,NLN_sky
5479,US,US-CA,redding,BZF,40.5749015808,-122.407997131,BZF_sky
5480,AF,AF-LOW,none,OAA,33.9225,69.07722222219999,OAA_sky
5481,AF,AF-BAM,bamiyan,BIN,34.81700134277344,67.81700134277344,BIN_sky
5482,AF,AF-HEL,bost,BST,31.55970001220703,64.36499786376953,BST_sky
5483,AF,AF-GHO,chakcharan,CCN,34.526465,65.27102,CCN_sky
5484,AF,AF-GHA,sardeh band,SBF,33.3207015991,68.6364974976,SBF_sky
5485,AF,AF-BDS,darwaz,DAZ,38.46110153198242,70.88249969482422,DAZ_sky
5486,AF,AF-FRA,farah,FAH,32.367000579833984,62.18299865722656,FAH_sky
5487,AF,AF-BDS,fayzabad,FBD,37.121101,70.518097,FBD_sky
5488,AF,AF-GHA,ghazni,GZI,33.5312004089,68.412902832,GZI_sky
5489,AF,AF-PIA,gardez,GRG,33.6315,69.239403,GRG_sky
5490,AF,AF-BDS,khwahan,KWH,37.882999420166016,70.21700286865234,KWH_sky
5491,AF,AF-HER,none,HEA,34.209999084472656,62.22829818725586,HEA_sky
5492,AF,AF-PAR,bagram,OAI,34.9460983276,69.26499938959999,OAI_sky
5493,AF,AF-NAN,none,JAA,34.39979934692383,70.49859619140625,JAA_sky
5494,AF,AF-KAB,kabul,KBL,34.565899,69.212303,KBL_sky
5495,AF,AF-KAN,none,KDH,31.505800247192383,65.8478012084961,KDH_sky
5496,AF,AF-KHO,khost,KHT,33.333401,69.952003,KHT_sky
5497,AF,AF-FYB,none,MMZ,35.93080139160156,64.76090240478516,MMZ_sky
5498,AF,AF-BAL,none,MZR,36.70690155029297,67.20970153808594,MZR_sky
5499,AF,AF-PKA,urgun,URN,32.9318008423,69.1563034058,URN_sky
5500,AF,AF-BDG,qala i naw,LQN,34.98500061035156,63.117801666259766,LQN_sky
5501,AF,AF-PKA,sharana,OAS,33.12575,68.838517,OAS_sky
5502,AF,AF-FRA,none,OAH,33.3913002014,62.2610015869,OAH_sky
5503,AF,AF-BDS,sheghnan,SGA,37.56700134277344,71.5,SGA_sky
5504,AF,AF-ORU,tarin kowt,TII,32.604198455799995,65.8657989502,TII_sky
5505,AF,AF-TAK,taloqan,TQN,36.7706985474,69.5319976807,TQN_sky
5506,AF,AF-KDZ,none,UND,36.66510009765625,68.91079711914062,UND_sky
5507,AF,AF-HEL,none,OAZ,31.863800048799998,64.2246017456,OAZ_sky
5508,AF,AF-NIM,zaranj,ZAJ,30.972222,61.865833,ZAJ_sky
5509,BH,BH-15,manama,BAH,26.27079963684082,50.63359832763672,BAH_sky
5510,US,US-IL,northbrook,OBK,42.1438888889,-87.85555555559999,OBK_sky
5511,GQ,GQ-LI,corisco island,OCS,0.9125,9.3304,OCS_sky
5512,SA,SA-14,abha,AHB,18.240400314299997,42.65660095210001,AHB_sky
5513,SA,SA-04,none,HOF,25.28529930114746,49.485198974609375,HOF_sky
5514,SA,SA-11,none,ABT,20.2961006165,41.6343002319,ABT_sky
5515,SA,SA-14,none,BHH,19.984399795532227,42.62089920043945,BHH_sky
5516,SA,SA-04,ad dammam,DMM,26.471200942993164,49.79790115356445,DMM_sky
5517,SA,SA-01,dawadmi,DWD,24.4499,44.121201,DWD_sky
5518,SA,SA-04,none,DHA,26.265399932900003,50.152000427199994,DHA_sky
5519,SA,SA-09,jizan,GIZ,16.901100158691406,42.58580017089844,GIZ_sky
5520,SA,SA-05,none,ELQ,26.302799224853516,43.77439880371094,ELQ_sky
5521,SA,SA-08,gurayat,URY,31.412413,37.278898,URY_sky
5522,SA,SA-06,ha'il,HAS,27.437901,41.686298,HAS_sky
5523,SA,SA-04,jubail,QJB,27.038999557495117,49.40510177612305,QJB_sky
5524,SA,SA-02,jeddah,JED,21.6796,39.156502,JED_sky
5525,SA,SA-04,king khaled military city,KMC,27.9009,45.528198,KMC_sky
5526,SA,SA-14,none,KMX,18.297300338745117,42.80350112915039,KMX_sky
5527,SA,SA-03,medina,MED,24.5534,39.705101,MED_sky
5528,SA,SA-10,none,EAM,17.611400604248047,44.4192008972168,EAM_sky
5529,SA,SA-07,neom,NUM,27.927598,35.28874,NUM_sky
5530,SA,SA-04,qaisumah,AQI,28.335199,46.125099,AQI_sky
5531,SA,SA-01,none,AKH,24.062700271606445,47.580501556396484,AKH_sky
5532,SA,SA-08,rafha,RAH,29.626399993896484,43.4906005859375,RAH_sky
5533,SA,SA-01,riyadh,RUH,24.957599639892578,46.69879913330078,RUH_sky
5534,SA,SA-08,arar,RAE,30.906600952148438,41.13819885253906,RAE_sky
5535,SA,SA-01,riyadh,XXN,24.709800720214844,46.72520065307617,XXN_sky
5536,SA,SA-10,none,SHW,17.466899871826172,47.12139892578125,SHW_sky
5537,SA,SA-12,al jawf,AJF,29.78510093688965,40.099998474121094,AJF_sky
5538,SA,SA-01,none,SLF,20.46470069885254,45.619598388671875,SLF_sky
5539,SA,SA-07,tabuk,TUU,28.3654,36.6189,TUU_sky
5540,SA,SA-02,ta’if,TIF,21.483001,40.543442,TIF_sky
5541,SA,SA-08,turaif,TUI,31.692188,38.731544,TUI_sky
5542,SA,SA-01,none,WAE,20.504299163800003,45.199600219699995,WAE_sky
5543,SA,SA-07,al wajh,EJH,26.19860076904297,36.47639846801758,EJH_sky
5544,SA,SA-03,yanbu,YNB,24.144199,38.0634,YNB_sky
5545,SA,SA-01,zilfi,ZUL,26.350000381469727,44.83300018310547,ZUL_sky
5546,PG,PG-MPL,none,OGE,-6.46675,147.364166667,OGE_sky
5547,PA,PA-KY,ustupo,OGM,9.1383,-77.93385,OGM_sky
5548,IR,IR-06,none,IAQ,29.840099,50.272701,IAQ_sky
5549,IR,IR-10,abadan,ABD,30.371099472,48.2282981873,ABD_sky
5550,IR,IR-10,none,DEF,32.434399,48.397598,DEF_sky
5551,IR,IR-10,aghajari,AKW,30.7444,49.6772,AKW_sky
5552,IR,IR-18,gachsaran,GCH,30.337600708,50.827999115,GCH_sky
5553,IR,IR-10,omidiyeh,OMI,30.8351993560791,49.5349006652832,OMI_sky
5554,IR,IR-10,none,MRX,30.55620002746582,49.15190124511719,MRX_sky
5555,IR,IR-10,ahwaz,AWZ,31.337400436399996,48.7620010376,AWZ_sky
5556,IR,IR-23,abu musa,AEU,25.8757,55.033001,AEU_sky
5557,IR,IR-06,bushehr,BUZ,28.9447994232,50.8345985413,BUZ_sky
5558,IR,IR-06,asaloyeh,YEH,27.4814,52.615501,YEH_sky
5559,IR,IR-06,kangan,KNR,27.820499420166016,52.35219955444336,KNR_sky
5560,IR,IR-23,kish island,KIH,26.5261993408,53.980201721200004,KIH_sky
5561,IR,IR-23,bandar lengeh,BDH,26.531999588,54.824798584,BDH_sky
5562,IR,IR-06,asalouyeh,PGU,27.379601,52.737701,PGU_sky
5563,IR,IR-06,none,KHK,29.260299682617188,50.32389831542969,KHK_sky
5564,IR,IR-23,none,SXI,25.908899307250977,54.539398193359375,SXI_sky
5565,IR,IR-23,none,LVP,26.810300827026367,53.356300354003906,LVP_sky
5566,IR,IR-17,kermanshah,KSH,34.3459014893,47.1581001282,KSH_sky
5567,IR,IR-05,ilam,IIL,33.58660125732422,46.40480041503906,IIL_sky
5568,IR,IR-20,none,KHD,33.43539810180664,48.282901763916016,KHD_sky
5569,IR,IR-16,none,SDG,35.24589920043945,47.00920104980469,SDG_sky
5570,IR,IR-04,hesa,IFH,32.92890167236328,51.561100006103516,IFH_sky
5571,IR,IR-04,kashan,KKS,33.895302,51.577,KKS_sky
5572,IR,IR-04,isfahan,IFN,32.75080108642578,51.86130142211914,IFN_sky
5573,IR,IR-08,shahrekord,CQD,32.2971992493,50.842201232899995,CQD_sky
5574,IR,IR-19,rasht,RAS,37.323333,49.617778,RAS_sky
5575,IR,IR-24,hamadan,HDM,34.86920166015625,48.5525016784668,HDM_sky
5576,IR,IR-22,araak,AJK,34.138099670410156,49.8473014831543,AJK_sky
5577,IR,IR-07,tehran,IKA,35.416099548339844,51.152198791503906,IKA_sky
5578,IR,IR-07,tehran,THR,35.68920135498047,51.31340026855469,THR_sky
5579,IR,IR-28,qazvin,GZW,36.240101,50.0471,GZW_sky
5580,IR,IR-U-A,karaj,PYK,35.776100158691,50.826698303223,PYK_sky
5581,IR,IR-12,semnan,SNX,35.591099,53.495098,SNX_sky
5582,IR,IR-23,bandar abbas,BND,27.218299865722656,56.37779998779297,BND_sky
5583,IR,IR-15,jiroft,JYR,28.726900100699996,57.67029953,JYR_sky
5584,IR,IR-15,kerman,KER,30.274400711099997,56.9510993958,KER_sky
5585,IR,IR-15,none,BXR,29.084199905395508,58.45000076293945,BXR_sky
5586,IR,IR-23,havadarya,HDR,27.158300399780273,56.17250061035156,HDR_sky
5587,IR,IR-15,none,RJN,30.297700881958008,56.05110168457031,RJN_sky
5588,IR,IR-15,none,SYJ,29.550899505615234,55.672698974609375,SYJ_sky
5589,IR,IR-29,birjand,XBJ,32.898101806640625,59.2661018371582,XBJ_sky
5590,IR,IR-30,sarakhs,CKT,36.50120162963867,61.06489944458008,CKT_sky
5591,IR,IR-12,none,RUD,36.4253005981,55.104198455799995,RUD_sky
5592,IR,IR-30,mashhad,MHD,36.235198974609375,59.64099884033203,MHD_sky
5593,IR,IR-31,bojnord,BJB,37.49300003051758,57.30820083618164,BJB_sky
5594,IR,IR-30,sabzevar,AFZ,36.16809844970703,57.59519958496094,AFZ_sky
5595,IR,IR-25,tabas,TCX,33.6678009033,56.8927001953,TCX_sky
5596,IR,IR-27,kalaleh,KLM,37.3833007812,55.4519996643,KLM_sky
5597,IR,IR-27,gorgan,GBT,36.909400939899996,54.4012985229,GBT_sky
5598,IR,IR-21,amol,BSM,36.65510177612305,52.34960174560547,BSM_sky
5599,IR,IR-21,none,NSH,36.663299560546875,51.464698791503906,NSH_sky
5600,IR,IR-21,none,RZR,36.9099006652832,50.67959976196289,RZR_sky
5601,IR,IR-21,sari,SRY,36.635799408,53.193599700899995,SRY_sky
5602,IR,IR-14,fasa,FAZ,28.891799926757812,53.72330093383789,FAZ_sky
5603,IR,IR-14,jahrom,JAR,28.586700439499996,53.5791015625,JAR_sky
5604,IR,IR-14,lar,LRR,27.6746997833,54.3833007812,LRR_sky
5605,IR,IR-14,lamerd,LFM,27.3726997375,53.18880081179999,LFM_sky
5606,IR,IR-14,shiraz,SYZ,29.5392,52.589802,SYZ_sky
5607,IR,IR-18,yasouj,YES,30.700500488281,51.545101165771,YES_sky
5608,IR,IR-02,khoy,KHY,38.4275016784668,44.97359848022461,KHY_sky
5609,IR,IR-03,ardabil,ADU,38.3256988525,48.4244003296,ADU_sky
5610,IR,IR-01,maragheh,ACP,37.347999572753906,46.127899169921875,ACP_sky
5611,IR,IR-03,parsabad,PFQ,39.60359954834,47.881500244141,PFQ_sky
5612,IR,IR-02,urmia,OMH,37.6680984497,45.0686988831,OMH_sky
5613,IR,IR-01,tabriz,TBZ,38.1338996887207,46.23500061035156,TBZ_sky
5614,IR,IR-02,showt,IMQ,39.330002,44.43,IMQ_sky
5615,IR,IR-11,zanjan,JWN,36.7737007141,48.3594017029,JWN_sky
5616,IR,IR-25,yazd,AZD,31.9048995972,54.2765007019,AZD_sky
5617,IR,IR-13,none,ACZ,31.09830093383789,61.54389953613281,ACZ_sky
5618,IR,IR-13,chabahar,ZBR,25.443300247199996,60.3820991516,ZBR_sky
5619,IR,IR-13,zahedan,ZAH,29.47570037841797,60.90620040893555,ZAH_sky
5620,IR,IR-13,iranshahr,IHR,27.2360992432,60.7200012207,IHR_sky
5621,IR,IR-23,jask,JSK,25.653601,57.799301,JSK_sky
5622,JO,JO-AM,amman,AMM,31.7226009369,35.9931983948,AMM_sky
5623,JO,JO-AM,amman,ADJ,31.972700119018555,35.991600036621094,ADJ_sky
5624,JO,JO-AQ,aqaba,AQJ,29.611600875854492,35.01810073852539,AQJ_sky
5625,PS,PS-JEM,jerusalem,JRS,31.8647,35.2192,JRS_sky
5626,JO,JO-MA,mafraq,OMF,32.3564,36.259201,OMF_sky
5627,US,US-OK,oklahoma city,DWN,35.449183,-97.532989,DWN_sky
